LOCATION_ID;Line;Station;Index;Fu;WP;TP;RESULT_DATE;UNIQUEPART_ID;Cut Amplitude;Cut Energy;Cut Frequency;Cut Power;Cut WeldTime;Grammage;Humidity;Temperature
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:24:22,720421000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082422;112.0;320.0;20079.0;2706.0;312.0;0.0;36.0271;23.15745
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:24:29,126657000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082429;110.0;320.0;20076.0;2406.0;311.0;0.0;36.03015;23.09946
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:24:35,767268000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082435;117.0;320.0;20084.0;2997.0;312.0;0.0;36.02405;23.11777
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:24:42,189150000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082442;99.0;320.0;20067.0;801.0;307.0;0.0;35.96607;23.13456
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:24:48,486001000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082448;108.0;320.0;20074.0;2267.0;312.0;0.0;35.97217;23.12235
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:24:54,799333000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082454;99.0;320.0;20067.0;984.0;312.0;0.0;35.99048;23.13151
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:25:01,238265000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082501;103.0;320.0;20069.0;1637.0;311.0;0.0;36.0332;23.10251
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:25:07,535150000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082507;114.0;320.0;20080.0;2767.0;310.0;0.0;36.0332;23.09794
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 08:25:13,988270000 EUROPE/BERLIN;L4_2004533475_FU4_230127_082514;118.0;320.0;20087.0;3120.0;314.0;0.0;36.13697;23.07199
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:18:50,707541000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151850;117.0;320.0;20096.0;2823.0;263.0;0.0;34.40657;22.13813
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:18:57,457395000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151857;112.0;320.0;20089.0;2143.0;259.0;0.0;34.41572;22.14423
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:01,910527000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151901;112.0;320.0;20089.0;2143.0;259.0;0.0;34.41572;22.14423
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:06,223016000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151905;115.0;320.0;20098.0;2820.0;262.0;0.0;34.40352;22.15339
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:12,551130000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151912;106.0;320.0;20086.0;2102.0;262.0;0.0;34.38215;22.19306
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:18,879251000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151918;105.0;320.0;20083.0;1692.0;259.0;0.0;34.40352;22.14271
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:25,176327000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151924;120.0;320.0;20100.0;3119.0;265.0;0.0;34.40657;22.17017
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:31,566718000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151931;118.0;320.0;20098.0;3108.0;266.0;0.0;34.41267;22.17933
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:38,176082000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151937;119.0;320.0;20101.0;3098.0;266.0;0.0;34.41267;22.219
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:44,426074000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151944;115.0;320.0;20094.0;2526.0;261.0;0.0;34.42488;22.17017
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:50,660453000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151950;111.0;320.0;20087.0;2334.0;261.0;0.0;34.44014;22.16254
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:19:57,097942000 EUROPE/BERLIN;L4_2004533477_FU4_230127_151956;113.0;320.0;20092.0;2598.0;262.0;0.0;34.44319;22.11982
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:03,489206000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152003;109.0;320.0;20088.0;2303.0;261.0;0.0;34.40046;22.19764
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:09,739198000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152009;114.0;320.0;20098.0;2815.0;261.0;0.0;34.40657;22.16865
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:16,255139000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152016;116.0;320.0;20090.0;2913.0;261.0;0.0;34.40046;22.18696
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:22,755158000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152022;106.0;320.0;20084.0;1767.0;260.0;0.0;34.47981;22.21442
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:29,005115000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152028;116.0;320.0;20096.0;2834.0;260.0;0.0;34.51338;22.19611
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:35,208260000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152034;121.0;320.0;20104.0;3252.0;263.0;0.0;34.55306;22.18543
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:41,458232000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152041;107.0;320.0;20083.0;1844.0;259.0;0.0;34.61715;22.13965
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:47,676994000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152047;102.0;320.0;20082.0;1331.0;261.0;0.0;34.69955;22.20527
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:20:53,958321000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152053;108.0;320.0;20085.0;2054.0;259.0;0.0;34.77279;22.17475
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:00,364506000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152100;103.0;320.0;20081.0;1228.0;258.0;0.0;34.83993;22.219
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:06,786356000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152106;100.0;320.0;20080.0;429.0;260.0;0.0;34.93454;22.19916
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:13,036353000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152112;100.0;320.0;20080.0;558.0;260.0;0.0;35.04746;22.15797
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:19,317590000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152119;104.0;320.0;20082.0;1651.0;260.0;0.0;35.13291;22.16712
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:25,616400000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152125;112.0;320.0;20089.0;2485.0;262.0;0.0;35.16343;22.18238
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:31,882018000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152131;116.0;320.0;20093.0;2743.0;261.0;0.0;35.26109;22.15797
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:38,116416000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152137;119.0;320.0;20100.0;3094.0;262.0;0.0;35.34349;22.19306
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:44,337688000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152144;127.0;320.0;20115.0;3462.0;266.0;0.0;35.3679;22.15797
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:50,681443000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152150;114.0;320.0;20093.0;2673.0;261.0;0.0;35.45336;22.15339
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:21:57,009557000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152156;122.0;320.0;20105.0;3292.0;265.0;0.0;35.50218;22.12287
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:03,493923000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152203;102.0;320.0;20080.0;1279.0;261.0;0.0;35.50829;22.12134
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:09,868934000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152209;106.0;320.0;20083.0;1870.0;260.0;0.0;35.56627;22.16712
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:16,141488000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152215;121.0;320.0;20104.0;3251.0;264.0;0.0;35.65783;22.15491
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:22,704006000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152222;106.0;320.0;20083.0;1910.0;261.0;0.0;35.70056;22.13202
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:29,079009000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152228;112.0;320.0;20090.0;2525.0;262.0;0.0;35.73107;22.08777
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:35,297759000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152235;115.0;320.0;20092.0;2645.0;264.0;0.0;35.76464;22.10456
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:41,704027000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152241;119.0;320.0;20098.0;3047.0;267.0;0.0;35.7738;22.07709
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:52,970630000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152252;107.0;320.0;20083.0;1914.0;262.0;0.0;35.82568;22.1305
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:22:59,507935000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152259;120.0;320.0;20101.0;3103.0;266.0;0.0;35.84094;22.11829
